# Ag,Au,Cu,Ir,Pd,Pt,Rh,Ru,n_Ag,n_Au,n_Cu,n_Ir,n_Pd,n_Pt,n_Rh,n_Ru,dE,CN,db_rowidx
0,0,0,0,0,1,0,0,3,3,0,0,1,0,0,0,-0.442389,7,573
0,0,0,0,0,0,1,0,3,3,0,0,1,0,0,0,-1.179041,7,575
1,0,0,0,0,0,0,0,2,3,0,0,1,1,0,0,0.398432,7,578
0,1,0,0,0,0,0,0,2,3,0,0,1,1,0,0,0.384773,7,581
0,0,1,0,0,0,0,0,2,3,0,0,1,1,0,0,0.177349,7,583
0,0,0,1,0,0,0,0,2,3,0,0,1,1,0,0,-1.818610,7,585
0,0,0,0,1,0,0,0,2,3,0,0,1,1,0,0,0.125755,7,587
0,0,0,0,0,1,0,0,2,3,0,0,1,1,0,0,-0.252523,7,589
0,0,0,0,0,0,1,0,2,3,0,0,1,1,0,0,-0.963480,7,591
0,0,0,0,0,0,0,1,2,3,0,0,1,1,0,0,-2.067242,7,593
1,0,0,0,0,0,0,0,2,0,0,0,1,0,3,1,0.713794,7,595
0,1,0,0,0,0,0,0,2,0,0,0,1,0,3,1,0.877956,7,598
0,0,1,0,0,0,0,0,2,0,0,0,1,0,3,1,0.486647,7,600
0,0,0,1,0,0,0,0,2,0,0,0,1,0,3,1,-0.375552,7,602
0,0,0,0,1,0,0,0,2,0,0,0,1,0,3,1,0.549484,7,604
0,0,0,0,0,1,0,0,2,0,0,0,1,0,3,1,0.521224,7,606
0,0,0,0,0,0,1,0,2,0,0,0,1,0,3,1,-0.002672,7,608
0,0,0,0,0,0,0,1,2,0,0,0,1,0,3,1,-0.477736,7,610
1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,2,0.666440,7,612
0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,2,0.790977,7,615
0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,2,0.491012,7,617
0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,2,-0.405149,7,619
0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,2,0.624241,7,621
0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,2,0.523722,7,623
0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,2,0.096662,7,625
0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,2,-0.362842,7,627
0,0,1,0,0,0,0,0,4,0,0,0,0,1,0,2,0.299964,7,629
1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,2,0.418673,7,631
0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,2,0.580290,7,633
0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,2,-0.889472,7,636
0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,2,0.413485,7,638
0,0,0,0,0,1,0,0,4,0,0,0,0,1,0,2,0.256071,7,640
0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,2,-0.268944,7,642
0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,2,-1.020119,7,644
0,0,0,0,1,0,0,0,2,2,1,1,0,0,1,0,0.302050,7,646
1,0,0,0,0,0,0,0,2,2,1,1,0,0,1,0,0.443278,7,648
0,1,0,0,0,0,0,0,2,2,1,1,0,0,1,0,0.546117,7,650
0,0,1,0,0,0,0,0,2,2,1,1,0,0,1,0,0.310425,7,652
0,0,0,1,0,0,0,0,2,2,1,1,0,0,1,0,-0.989790,7,654
0,0,0,0,0,1,0,0,2,2,1,1,0,0,1,0,0.126517,7,657
0,0,0,0,0,0,1,0,2,2,1,1,0,0,1,0,-0.411271,7,659
0,0,0,0,0,0,0,1,2,2,1,1,0,0,1,0,-1.136410,7,661
0,0,1,0,0,0,0,0,0,4,1,1,0,0,1,0,0.166464,7,663
1,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,0.329213,7,665
0,1,0,0,0,0,0,0,0,4,1,1,0,0,1,0,0.348168,7,667
0,0,0,1,0,0,0,0,0,4,1,1,0,0,1,0,-1.055611,7,670
0,0,0,0,1,0,0,0,0,4,1,1,0,0,1,0,0.098787,7,672
0,0,0,0,0,1,0,0,0,4,1,1,0,0,1,0,-0.077031,7,674
0,0,0,0,0,0,1,0,0,4,1,1,0,0,1,0,-0.552531,7,676
0,0,0,0,0,0,0,1,0,4,1,1,0,0,1,0,-1.178191,7,678
1,0,0,0,0,0,0,0,2,0,1,0,2,1,1,0,0.683349,7,680
0,1,0,0,0,0,0,0,2,0,1,0,2,1,1,0,0.797165,7,683
0,0,1,0,0,0,0,0,2,0,1,0,2,1,1,0,0.371348,7,685
0,0,0,1,0,0,0,0,2,0,1,0,2,1,1,0,-1.214341,7,687
0,0,0,0,1,0,0,0,2,0,1,0,2,1,1,0,0.359312,7,689
0,0,0,0,0,1,0,0,2,0,1,0,2,1,1,0,0.149244,7,691
0,0,0,0,0,0,1,0,2,0,1,0,2,1,1,0,-0.573283,7,693
0,0,0,0,0,0,0,1,2,0,1,0,2,1,1,0,-1.461139,7,695
0,0,0,0,0,1,0,0,0,1,3,3,0,0,0,0,0.797687,7,697
1,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0.696297,7,699
0,1,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0.880400,7,701
0,0,1,0,0,0,0,0,0,1,3,3,0,0,0,0,0.641795,7,703
0,0,0,1,0,0,0,0,0,1,3,3,0,0,0,0,0.084476,7,705
0,0,0,0,1,0,0,0,0,1,3,3,0,0,0,0,0.797724,7,707
0,0,0,0,0,0,1,0,0,1,3,3,0,0,0,0,0.446283,7,710
0,0,0,0,0,0,0,1,0,1,3,3,0,0,0,0,0.005151,7,712
0,0,1,0,0,0,0,0,2,2,1,0,0,0,0,2,0.261215,7,714
1,0,0,0,0,0,0,0,2,2,1,0,0,0,0,2,0.429336,7,716
0,1,0,0,0,0,0,0,2,2,1,0,0,0,0,2,0.535169,7,718
0,0,0,0,1,0,0,0,2,2,1,0,0,0,0,2,0.281862,7,723
0,0,0,0,0,1,0,0,2,2,1,0,0,0,0,2,0.180737,7,725
0,0,0,0,0,0,1,0,2,2,1,0,0,0,0,2,-0.225774,7,727
0,0,0,0,0,0,0,1,1,1,1,0,0,2,0,2,-0.456381,7,731
1,0,0,0,0,0,0,0,1,1,1,0,0,2,0,2,0.502430,7,733
0,1,0,0,0,0,0,0,1,1,1,0,0,2,0,2,0.728536,7,735
0,0,1,0,0,0,0,0,1,1,1,0,0,2,0,2,0.493368,7,737
0,0,0,1,0,0,0,0,1,1,1,0,0,2,0,2,-0.249440,7,739
0,0,0,0,1,0,0,0,1,1,1,0,0,2,0,2,0.621859,7,741
0,0,0,0,0,1,0,0,1,1,1,0,0,2,0,2,0.616874,7,743
0,0,0,0,0,0,1,0,1,1,1,0,0,2,0,2,0.151888,7,745
0,0,0,0,0,0,1,0,1,0,0,2,0,0,2,2,0.461935,7,748
1,0,0,0,0,0,0,0,1,0,0,2,0,0,2,2,0.589523,7,750
0,1,0,0,0,0,0,0,1,0,0,2,0,0,2,2,0.794450,7,752
0,0,1,0,0,0,0,0,1,0,0,2,0,0,2,2,0.624269,7,754
0,0,0,1,0,0,0,0,1,0,0,2,0,0,2,2,0.123681,7,756
0,0,0,0,1,0,0,0,1,0,0,2,0,0,2,2,0.775704,7,758
0,0,0,0,0,1,0,0,1,0,0,2,0,0,2,2,0.788515,7,760
0,0,0,0,0,0,0,1,1,0,0,2,0,0,2,2,0.110592,7,763
0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,3,0.043562,7,765
1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,3,0.439657,7,767
0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,3,0.572773,7,769
0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,3,0.402529,7,771
0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,3,-0.324925,7,773
0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,3,0.448493,7,775
0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,3,0.394393,7,777
0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,3,-0.334465,7,780
0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,3,-0.300270,7,782
1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0.678872,7,784
0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0.766728,7,786
0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,3,0.628834,7,788
0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,3,-0.188372,7,790
0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,3,0.651941,7,792
0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,3,0.588138,7,794
0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,3,0.208956,7,796
0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,4,0.272444,7,799
1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,4,0.515440,7,801
0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,4,0.748374,7,803
0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,4,0.404301,7,805
0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,4,-0.098851,7,807
0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,4,0.661425,7,809
0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,4,0.655890,7,811
0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,4,-0.115273,7,814
0,0,0,0,1,0,0,0,0,2,0,0,2,0,3,0,0.330447,7,816
1,0,0,0,0,0,0,0,0,2,0,0,2,0,3,0,0.565018,7,818
0,1,0,0,0,0,0,0,0,2,0,0,2,0,3,0,0.620414,7,820
0,0,1,0,0,0,0,0,0,2,0,0,2,0,3,0,0.368932,7,822
0,0,0,1,0,0,0,0,0,2,0,0,2,0,3,0,-0.927503,7,824
0,0,0,0,0,1,0,0,0,2,0,0,2,0,3,0,0.137574,7,827
0,0,0,0,0,0,1,0,0,2,0,0,2,0,3,0,-0.361723,7,829
0,0,0,0,0,0,0,1,0,2,0,0,2,0,3,0,-1.033887,7,831
0,0,0,0,0,0,0,1,1,1,0,2,1,0,2,0,-0.436217,7,833
1,0,0,0,0,0,0,0,1,1,0,2,1,0,2,0,0.631042,7,835
0,1,0,0,0,0,0,0,1,1,0,2,1,0,2,0,0.752480,7,837
0,0,1,0,0,0,0,0,1,1,0,2,1,0,2,0,0.604149,7,839
0,0,0,1,0,0,0,0,1,1,0,2,1,0,2,0,-0.391259,7,841
0,0,0,0,1,0,0,0,1,1,0,2,1,0,2,0,0.596309,7,843
0,0,0,0,0,1,0,0,1,1,0,2,1,0,2,0,0.500970,7,845
0,0,0,0,0,0,1,0,1,1,0,2,1,0,2,0,0.080272,7,847
0,0,0,1,0,0,0,0,0,5,0,0,0,1,1,0,-1.443705,7,850
1,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,0.456427,7,852
0,1,0,0,0,0,0,0,0,5,0,0,0,1,1,0,0.404389,7,854
0,0,1,0,0,0,0,0,0,5,0,0,0,1,1,0,0.291645,7,856
0,0,0,0,1,0,0,0,0,5,0,0,0,1,1,0,0.164547,7,859
0,0,0,0,0,1,0,0,0,5,0,0,0,1,1,0,-0.185862,7,861
0,0,0,0,0,0,1,0,0,5,0,0,0,1,1,0,-0.667884,7,863
0,0,0,0,0,0,0,1,0,5,0,0,0,1,1,0,-1.474572,7,865
0,0,0,0,0,0,0,1,2,0,0,2,2,0,1,0,-0.818359,7,867
1,0,0,0,0,0,0,0,2,0,0,2,2,0,1,0,0.551404,7,869
0,1,0,0,0,0,0,0,2,0,0,2,2,0,1,0,0.628301,7,871
0,0,1,0,0,0,0,0,2,0,0,2,2,0,1,0,0.427412,7,873
0,0,0,1,0,0,0,0,2,0,0,2,2,0,1,0,-0.729881,7,875
0,0,0,0,1,0,0,0,2,0,0,2,2,0,1,0,0.433649,7,877
0,0,0,0,0,1,0,0,2,0,0,2,2,0,1,0,0.286094,7,879
0,0,0,0,0,0,1,0,2,0,0,2,2,0,1,0,-0.177957,7,881
0,0,0,0,0,0,0,1,0,0,1,3,3,0,0,0,-0.212664,7,884
1,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0.675160,7,886
0,1,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0.796410,7,888
0,0,1,0,0,0,0,0,0,0,1,3,3,0,0,0,0.696939,7,890
0,0,0,1,0,0,0,0,0,0,1,3,3,0,0,0,-0.159254,7,892
0,0,0,0,1,0,0,0,0,0,1,3,3,0,0,0,0.674775,7,894
0,0,0,0,0,1,0,0,0,0,1,3,3,0,0,0,0.632041,7,896
0,0,0,0,0,0,1,0,0,0,1,3,3,0,0,0,0.253409,7,898
0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,3,0.810004,7,901
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0.941177,7,903
0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,3,1.226961,7,905
0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,3,1.004931,7,907
0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,3,1.260460,7,910
0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,3,1.386628,7,912
0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,3,1.066543,7,914
0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,3,0.704176,7,916
0,0,0,0,0,1,0,0,0,0,0,5,0,1,1,0,0.769443,7,918
1,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0.699248,7,920
0,1,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0.701328,7,922
0,0,1,0,0,0,0,0,0,0,0,5,0,1,1,0,0.704327,7,924
0,0,0,1,0,0,0,0,0,0,0,5,0,1,1,0,0.212159,7,926
0,0,0,0,1,0,0,0,0,0,0,5,0,1,1,0,0.844505,7,928
0,0,0,0,0,0,1,0,0,0,0,5,0,1,1,0,0.641452,7,931
0,0,0,0,0,0,0,1,0,0,0,5,0,1,1,0,0.328180,7,933
0,0,0,0,0,0,1,0,0,1,0,0,1,2,3,0,-0.169793,7,935
1,0,0,0,0,0,0,0,0,1,0,0,1,2,3,0,0.652335,7,937
0,1,0,0,0,0,0,0,0,1,0,0,1,2,3,0,0.689327,7,939
0,0,1,0,0,0,0,0,0,1,0,0,1,2,3,0,0.465353,7,941
0,0,0,1,0,0,0,0,0,1,0,0,1,2,3,0,-0.671462,7,943
0,0,0,0,1,0,0,0,0,1,0,0,1,2,3,0,0.452026,7,945
0,0,0,0,0,1,0,0,0,1,0,0,1,2,3,0,0.265507,7,947
0,0,0,0,0,0,0,1,0,1,0,0,1,2,3,0,-0.725429,7,950
1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0.738134,7,952
0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0.705478,7,955
0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,0,0.677998,7,957
0,0,0,1,0,0,0,0,0,0,0,0,1,6,0,0,-0.506094,7,959
0,0,0,0,1,0,0,0,0,0,0,0,1,6,0,0,0.543512,7,961
0,0,0,0,0,1,0,0,0,0,0,0,1,6,0,0,0.347615,7,963
0,0,0,0,0,0,1,0,0,0,0,0,1,6,0,0,0.018152,7,965
0,0,0,0,0,0,0,1,0,0,0,0,1,6,0,0,-0.465679,7,967
0,0,0,0,0,1,0,0,0,0,0,0,1,2,4,0,0.711386,7,969
1,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0.793892,7,971
0,1,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0.949306,7,973
0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,0,0.734360,7,975
0,0,0,1,0,0,0,0,0,0,0,0,1,2,4,0,-0.089135,7,977
0,0,0,0,1,0,0,0,0,0,0,0,1,2,4,0,0.734357,7,979
0,0,0,0,0,0,1,0,0,0,0,0,1,2,4,0,0.293898,7,982
0,0,0,0,0,0,0,1,0,0,0,0,1,2,4,0,-0.151384,7,984
1,0,0,0,0,0,0,0,1,0,0,1,0,3,0,2,0.717232,7,986
0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,2,0.793456,7,989
0,0,1,0,0,0,0,0,1,0,0,1,0,3,0,2,0.744268,7,991
0,0,0,1,0,0,0,0,1,0,0,1,0,3,0,2,-0.157861,7,993
0,0,0,0,1,0,0,0,1,0,0,1,0,3,0,2,0.699175,7,995
0,0,0,0,0,1,0,0,1,0,0,1,0,3,0,2,0.636646,7,997
0,0,0,0,0,0,1,0,1,0,0,1,0,3,0,2,0.252683,7,999
0,0,0,0,0,0,0,1,1,0,0,1,0,3,0,2,-0.198043,7,1001
0,0,0,1,0,0,0,0,0,1,0,2,0,2,2,0,-0.431555,7,1003
1,0,0,0,0,0,0,0,0,1,0,2,0,2,2,0,0.580430,7,1005
0,1,0,0,0,0,0,0,0,1,0,2,0,2,2,0,0.536469,7,1007
0,0,1,0,0,0,0,0,0,1,0,2,0,2,2,0,0.574942,7,1009
0,0,0,0,1,0,0,0,0,1,0,2,0,2,2,0,0.521698,7,1012
0,0,0,0,0,1,0,0,0,1,0,2,0,2,2,0,0.350152,7,1014
0,0,0,0,0,0,1,0,0,1,0,2,0,2,2,0,0.089123,7,1016
0,0,0,0,0,0,0,1,0,1,0,2,0,2,2,0,-0.353825,7,1018
0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0.789929,7,1020
1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0.810088,7,1022
0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1.030965,7,1024
0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0.584389,7,1026
0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0.093504,7,1028
0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0.753688,7,1030
0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0.345949,7,1033
0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0.069040,7,1035
1,0,0,0,0,0,0,0,2,3,1,1,0,0,0,0,0.389191,7,1037
0,1,0,0,0,0,0,0,2,3,1,1,0,0,0,0,0.441211,7,1040
0,0,1,0,0,0,0,0,2,3,1,1,0,0,0,0,0.247647,7,1042
0,0,0,1,0,0,0,0,2,3,1,1,0,0,0,0,-1.230953,7,1044
0,0,0,0,1,0,0,0,2,3,1,1,0,0,0,0,0.284889,7,1046
0,0,0,0,0,1,0,0,2,3,1,1,0,0,0,0,0.061459,7,1048
0,0,0,0,0,0,1,0,2,3,1,1,0,0,0,0,-0.561642,7,1050
0,0,0,0,0,0,0,1,2,3,1,1,0,0,0,0,-1.468235,7,1052
0,0,1,0,0,0,0,0,0,0,1,5,0,0,0,1,0.961613,7,1054
1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0.825075,7,1056
0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,1,1.082793,7,1058
0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,1,0.682702,7,1061
0,0,0,0,1,0,0,0,0,0,1,5,0,0,0,1,1.154858,7,1063
0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,1,1.263095,7,1065
0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,1,0.932014,7,1067
0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,1,0.554346,7,1069
0,0,0,0,0,0,1,0,1,0,3,2,1,0,0,0,0.346343,7,1071
1,0,0,0,0,0,0,0,1,0,3,2,1,0,0,0,0.721281,7,1073
0,1,0,0,0,0,0,0,1,0,3,2,1,0,0,0,0.998251,7,1075
0,0,1,0,0,0,0,0,1,0,3,2,1,0,0,0,0.663429,7,1077
0,0,0,1,0,0,0,0,1,0,3,2,1,0,0,0,-0.019815,7,1079
0,0,0,0,1,0,0,0,1,0,3,2,1,0,0,0,0.782817,7,1081
0,0,0,0,0,1,0,0,1,0,3,2,1,0,0,0,0.809768,7,1083
0,0,0,0,0,0,0,1,1,0,3,2,1,0,0,0,-0.101014,7,1086
1,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,0.665351,7,1088
0,1,0,0,0,0,0,0,0,1,0,0,0,2,4,0,0.718637,7,1091
0,0,1,0,0,0,0,0,0,1,0,0,0,2,4,0,0.606290,7,1093
0,0,0,1,0,0,0,0,0,1,0,0,0,2,4,0,-0.172431,7,1095
0,0,0,0,1,0,0,0,0,1,0,0,0,2,4,0,0.530913,7,1097
0,0,0,0,0,1,0,0,0,1,0,0,0,2,4,0,0.445137,7,1099
0,0,0,0,0,0,1,0,0,1,0,0,0,2,4,0,0.053368,7,1101
0,0,0,0,0,0,0,1,0,1,0,0,0,2,4,0,-0.247291,7,1103
1,0,0,0,0,0,0,0,0,1,3,2,0,0,1,0,0.632428,7,1105
0,1,0,0,0,0,0,0,0,1,3,2,0,0,1,0,0.797451,7,1108
0,0,1,0,0,0,0,0,0,1,3,2,0,0,1,0,0.592224,7,1110
0,0,0,1,0,0,0,0,0,1,3,2,0,0,1,0,-0.266814,7,1112
0,0,0,0,1,0,0,0,0,1,3,2,0,0,1,0,0.688709,7,1114
0,0,0,0,0,1,0,0,0,1,3,2,0,0,1,0,0.640867,7,1116
0,0,0,0,0,0,1,0,0,1,3,2,0,0,1,0,0.178250,7,1118
0,0,0,0,0,0,0,1,0,1,3,2,0,0,1,0,-0.386833,7,1120
0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,1,-0.176806,7,1122
1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0.549496,7,1124
0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0.656513,7,1126
0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,1,0.560385,7,1128
0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,1,-0.191407,7,1130
0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,1,0.569579,7,1132
0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,1,0.519518,7,1134
0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,1,0.219264,7,1136
0,0,0,0,1,0,0,0,1,0,0,1,3,2,0,0,0.439375,7,1139
1,0,0,0,0,0,0,0,1,0,0,1,3,2,0,0,0.726222,7,1141
0,1,0,0,0,0,0,0,1,0,0,1,3,2,0,0,0.764430,7,1143
0,0,1,0,0,0,0,0,1,0,0,1,3,2,0,0,0.543535,7,1145
0,0,0,1,0,0,0,0,1,0,0,1,3,2,0,0,-0.743645,7,1147
0,0,0,0,0,1,0,0,1,0,0,1,3,2,0,0,0.269675,7,1150
0,0,0,0,0,0,1,0,1,0,0,1,3,2,0,0,-0.225157,7,1152
0,0,0,0,0,0,0,1,1,0,0,1,3,2,0,0,-0.809152,7,1154
0,0,0,0,0,1,0,0,1,1,0,0,3,0,1,1,0.291206,7,1156
1,0,0,0,0,0,0,0,1,1,0,0,3,0,1,1,0.612515,7,1158
0,1,0,0,0,0,0,0,1,1,0,0,3,0,1,1,0.756337,7,1160
0,0,1,0,0,0,0,0,1,1,0,0,3,0,1,1,0.344538,7,1162
0,0,0,1,0,0,0,0,1,1,0,0,3,0,1,1,-0.772024,7,1164
0,0,0,0,1,0,0,0,1,1,0,0,3,0,1,1,0.453292,7,1166
0,0,0,0,0,0,1,0,1,1,0,0,3,0,1,1,-0.194022,7,1169
0,0,0,0,0,0,0,1,1,1,0,0,3,0,1,1,-0.838743,7,1171
0,0,1,0,0,0,0,0,2,0,4,0,0,0,1,0,0.097708,7,1173
1,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0.262182,7,1175
0,1,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0.510726,7,1177
0,0,0,1,0,0,0,0,2,0,4,0,0,0,1,0,-1.368110,7,1180
0,0,0,0,1,0,0,0,2,0,4,0,0,0,1,0,0.207284,7,1182
0,0,0,0,0,1,0,0,2,0,4,0,0,0,1,0,0.033845,7,1184
0,0,0,0,0,0,1,0,2,0,4,0,0,0,1,0,-0.690677,7,1186
0,0,0,0,0,0,0,1,2,0,4,0,0,0,1,0,-1.735779,7,1188
0,0,0,0,0,0,1,0,2,0,1,0,1,1,0,2,-0.173313,7,1190
1,0,0,0,0,0,0,0,2,0,1,0,1,1,0,2,0.570185,7,1192
0,1,0,0,0,0,0,0,2,0,1,0,1,1,0,2,0.757905,7,1194
0,0,1,0,0,0,0,0,2,0,1,0,1,1,0,2,0.469927,7,1196
0,0,0,1,0,0,0,0,2,0,1,0,1,1,0,2,-0.680261,7,1198
0,0,0,0,1,0,0,0,2,0,1,0,1,1,0,2,0.494782,7,1200
0,0,0,0,0,1,0,0,2,0,1,0,1,1,0,2,0.399206,7,1202
0,0,0,0,0,0,0,1,2,0,1,0,1,1,0,2,-0.806565,7,1205
0,0,0,1,0,0,0,0,1,0,1,2,1,0,1,1,-0.312787,7,1207
1,0,0,0,0,0,0,0,1,0,1,2,1,0,1,1,0.535577,7,1209
0,1,0,0,0,0,0,0,1,0,1,2,1,0,1,1,0.672132,7,1211
0,0,1,0,0,0,0,0,1,0,1,2,1,0,1,1,0.405268,7,1213
0,0,0,0,1,0,0,0,1,0,1,2,1,0,1,1,0.580453,7,1216
0,0,0,0,0,1,0,0,1,0,1,2,1,0,1,1,0.496207,7,1218
0,0,0,0,0,0,1,0,1,0,1,2,1,0,1,1,0.155011,7,1220
0,1,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0.855898,7,1224
1,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0.835860,7,1226
0,0,1,0,0,0,0,0,0,0,0,0,2,4,1,0,0.667213,7,1229
0,0,0,1,0,0,0,0,0,0,0,0,2,4,1,0,-0.456908,7,1231
0,0,0,0,1,0,0,0,0,0,0,0,2,4,1,0,0.556002,7,1233
0,0,0,0,0,1,0,0,0,0,0,0,2,4,1,0,0.396284,7,1235
0,0,0,0,0,0,1,0,0,0,0,0,2,4,1,0,-0.024055,7,1237
0,0,0,0,0,0,0,1,0,0,0,0,2,4,1,0,-0.487025,7,1239
1,0,0,0,0,0,0,0,3,0,0,2,0,0,1,1,0.563805,7,1241
0,1,0,0,0,0,0,0,3,0,0,2,0,0,1,1,0.695505,7,1244
0,0,1,0,0,0,0,0,3,0,0,2,0,0,1,1,0.460776,7,1246
0,0,0,1,0,0,0,0,3,0,0,2,0,0,1,1,-0.423071,7,1248
0,0,0,0,1,0,0,0,3,0,0,2,0,0,1,1,0.480587,7,1250
0,0,0,0,0,1,0,0,3,0,0,2,0,0,1,1,0.407240,7,1252
0,0,0,0,0,0,1,0,3,0,0,2,0,0,1,1,-0.046424,7,1254
0,0,0,0,0,0,0,1,3,0,0,2,0,0,1,1,-0.479875,7,1256
0,0,1,0,0,0,0,0,1,0,4,2,0,0,0,0,0.724849,7,1258
1,0,0,0,0,0,0,0,1,0,4,2,0,0,0,0,0.861473,7,1260
0,1,0,0,0,0,0,0,1,0,4,2,0,0,0,0,1.115956,7,1262
0,0,0,1,0,0,0,0,1,0,4,2,0,0,0,0,0.030699,7,1265
0,0,0,0,1,0,0,0,1,0,4,2,0,0,0,0,0.918534,7,1267
0,0,0,0,0,1,0,0,1,0,4,2,0,0,0,0,0.968994,7,1269
0,0,0,0,0,0,1,0,1,0,4,2,0,0,0,0,0.413303,7,1271
0,0,0,0,0,0,0,1,1,0,4,2,0,0,0,0,-0.213127,7,1273
1,0,0,0,0,0,0,0,0,1,1,0,1,2,0,2,0.299322,7,1277
0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,2,0.619112,7,1292
1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0.832774,7,1294
0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,2,1.048414,7,1296
0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,2,0.754181,7,1298
0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,2,0.338444,7,1300
